Mils, PCT
 1797245 , 0.42 
 1797347 , 0.42 
 1797447 , 0.42 
 1797549 , 0.42 
 1797649 , 0.42 
 1797749 , 0.42 
 1797851 , 0.42 
 1797951 , 0.42 
 1798052 , 0.42 
 1798153 , 0.42 
 1798254 , 0.42 
 1798354 , 0.42 
 1798456 , 0.42 
 1798556 , 0.42 
 1798658 , 0.42 
 1798758 , 0.42 
 1798859 , 0.42 
 1798960 , 0.42 
 1799061 , 0.42 
 1799161 , 0.42 
 1799263 , 0.42 
 1799363 , 0.42 
 1799464 , 0.42 
 1799565 , 0.42 
 1799666 , 0.42 
 1799767 , 0.42 
 1799867 , 0.42 
 1799968 , 0.42 
 1800069 , 0.42 
 1800170 , 0.42 
 1800270 , 0.42 
 1800372 , 0.42 
 1800472 , 0.42 
 1800573 , 0.42 
 1800674 , 0.42 
 1800775 , 0.42 
 1800876 , 0.42 
 1800977 , 0.42 
 1801077 , 0.42 
 1801179 , 0.42 
 1801279 , 0.42 
 1801380 , 0.42 
 1801481 , 0.42 
 1801582 , 0.42 
 1801682 , 0.42 
 1801783 , 0.42 
 1801884 , 0.42 
 1801985 , 0.42 
 1802086 , 0.42 
 1802186 , 0.42 
 1802288 , 0.42 
 1802388 , 0.42 
 1802489 , 0.42 
 1802590 , 0.42 
 1802691 , 0.42 
 1802791 , 0.42 
 1802893 , 0.42 
 1802993 , 0.42 
 1803095 , 0.42 
 1803195 , 0.42 
 1803296 , 0.42 
 1803397 , 0.42 
 1803498 , 0.42 
 1803598 , 0.42 
 1803699 , 0.42 
 1803800 , 0.42 
 1803900 , 0.42 
 1804002 , 0.42 
 1804102 , 0.42 
 1804204 , 0.42 
 1804304 , 0.42 
 1804405 , 0.42 
 1804506 , 0.42 
 1804607 , 0.42 
 1804707 , 0.42 
 1804809 , 0.42 
 1804909 , 0.42 
 1805010 , 0.42 
 1805111 , 0.42 
 1805212 , 0.42 
 1805313 , 0.42 
 1805414 , 0.42 
 1805514 , 0.42 
 1805615 , 0.42 
 1805716 , 0.42 
 1805816 , 0.42 
 1805918 , 0.42 
 1806018 , 0.42 
 1806119 , 0.42 
 1806220 , 0.42 
 1806321 , 0.42 
 1806422 , 0.42 
 1806523 , 0.42 
 1806623 , 0.42 
 1806725 , 0.42 
 1806825 , 0.42 
 1806926 , 0.42 
 1807027 , 0.42 
 1807128 , 0.42 
 1807228 , 0.42 
 1807330 , 0.42 
 1807430 , 0.42 
 1807532 , 0.42 
 1807632 , 0.42 
 1807732 , 0.42 
 1807834 , 0.42 
 1807934 , 0.42 
 1808035 , 0.42 
 1808136 , 0.42 
 1808237 , 0.42 
 1808337 , 0.42 
 1808439 , 0.42 
 1808539 , 0.42 
 1808641 , 0.42 
 1808741 , 0.42 
 1808842 , 0.42 
 1808943 , 0.42 
 1809044 , 0.42 
 1809144 , 0.42 
 1809246 , 0.42 
 1809346 , 0.42 
 1809447 , 0.42 
 1809548 , 0.42 
 1809648 , 0.42 
 1809750 , 0.42 
 1809850 , 0.42 
 1809951 , 0.42 
 1810052 , 0.42 
 1810153 , 0.42 
 1810253 , 0.42 
 1810355 , 0.42 
 1810455 , 0.42 
 1810556 , 0.42 
 1810657 , 0.42 
 1810758 , 0.42 
 1810859 , 0.42 
 1810960 , 0.42 
 1811060 , 0.42 
 1811162 , 0.42 
 1811262 , 0.42 
 1811363 , 0.42 
 1811464 , 0.42 
 1811564 , 0.42 
 1811665 , 0.42 
 1811766 , 0.42 
 1811867 , 0.42 
 1811968 , 0.42 
 1812069 , 0.42 
 1812169 , 0.42 
 1812271 , 0.42 
 1812371 , 0.42 
 1812472 , 0.42 
 1812573 , 0.42 
 1812674 , 0.42 
 1812774 , 0.42 
 1812876 , 0.42 
 1812976 , 0.42 
 1813078 , 0.42 
 1813178 , 0.42 
 1813279 , 0.42 
 1813380 , 0.42 
 1813481 , 0.42 
 1813581 , 0.42 
 1813682 , 0.42 
 1813783 , 0.42 
 1813883 , 0.42 
 1813985 , 0.42 
 1814085 , 0.42 
 1814187 , 0.42 
 1814287 , 0.42 
 1814388 , 0.42 
 1814489 , 0.42 
 1814590 , 0.42 
 1814690 , 0.42 
 1814792 , 0.42 
 1814892 , 0.42 
 1814993 , 0.42 
 1815094 , 0.42 
 1815195 , 0.42 
 1815296 , 0.42 
 1815397 , 0.42 
 1815497 , 0.42 
 1815599 , 0.42 
 1815699 , 0.42 
 1815799 , 0.42 
 1815901 , 0.42 
 1816001 , 0.42 
 1816102 , 0.42 
 1816203 , 0.42 
 1816304 , 0.42 
 1816404 , 0.42 
 1816506 , 0.42 
 1816606 , 0.42 
 1816708 , 0.42 
 1816808 , 0.42 
 1816909 , 0.42 
 1817010 , 0.42 
 1817111 , 0.42 
 1817211 , 0.42 
 1817313 , 0.42 
 1817413 , 0.42 
 1817515 , 0.42 
 1817615 , 0.42 
 1817716 , 0.42 
 1817817 , 0.42 
 1817917 , 0.42 
 1818018 , 0.42 
 1818119 , 0.42 
 1818220 , 0.42 
 1818320 , 0.42 
 1818422 , 0.42 
 1818522 , 0.42 
 1818624 , 0.42 
 1818724 , 0.42 
 1818825 , 0.42 
 1818926 , 0.42 
 1819027 , 0.42 
 1819127 , 0.42 
 1819229 , 0.42 
 1819329 , 0.42 
 1819430 , 0.42 
 1819531 , 0.42 
 1819632 , 0.42 
 1819732 , 0.42 
 1819833 , 0.42 
 1819934 , 0.42 
 1820035 , 0.42 
 1820136 , 0.42 
 1820236 , 0.42 
 1820338 , 0.42 
 1820438 , 0.42 
 1820539 , 0.42 
 1820640 , 0.42 
 1820741 , 0.42 
 1820841 , 0.42 
 1820943 , 0.42 
 1821043 , 0.42 
 1821145 , 0.42 
 1821245 , 0.42 
 1821346 , 0.42 
 1821447 , 0.42 
 1821548 , 0.42 
 1821648 , 0.42 
 1821750 , 0.42 
 1821850 , 0.42 
 1821950 , 0.42 
 1822052 , 0.42 
 1822152 , 0.42 
 1822254 , 0.42 
 1822354 , 0.42 
 1822455 , 0.42 
 1822556 , 0.42 
 1822657 , 0.42 
 1822757 , 0.42 
 1822859 , 0.42 
 1822959 , 0.42 
 1823060 , 0.42 
 1823161 , 0.42 
 1823262 , 0.42 
 1823363 , 0.42 
 1823464 , 0.42 
 1823564 , 0.42 
 1823666 , 0.42 
 1823766 , 0.42 
 1823866 , 0.42 
 1823968 , 0.42 
 1824068 , 0.42 
 1824169 , 0.42 
 1824270 , 0.42 
 1824371 , 0.42 
 1824472 , 0.42 
 1824573 , 0.42 
 1824673 , 0.42 
 1824775 , 0.42 
 1824875 , 0.42 
 1824976 , 0.42 
 1825077 , 0.42 
 1825178 , 0.42 
 1825278 , 0.42 
 1825380 , 0.42 
 1825480 , 0.42 
 1825582 , 0.42 
 1825682 , 0.42 
 1825782 , 0.42 
 1825884 , 0.42 
 1825984 , 0.42 
 1826085 , 0.42 
 1826186 , 0.42 
 1826287 , 0.42 
 1826387 , 0.42 
 1826489 , 0.42 
 1826589 , 0.42 
 1826691 , 0.42 
 1826791 , 0.42 
 1826892 , 0.42 
 1826993 , 0.42 
 1827094 , 0.42 
 1827194 , 0.42 
 1827296 , 0.42 
 1827396 , 0.42 
 1827497 , 0.42 
 1827598 , 0.42 
 1827699 , 0.42 
 1827800 , 0.42 
 1827900 , 0.42 
 1828001 , 0.42 
 1828102 , 0.42 
 1828203 , 0.42 
 1828303 , 0.42 
 1828405 , 0.42 
 1828505 , 0.42 
 1828606 , 0.42 
 1828707 , 0.42 
 1828808 , 0.42 
 1828909 , 0.42 
 1829010 , 0.42 
 1829110 , 0.42 
 1829212 , 0.42 
 1829312 , 0.42 
 1829413 , 0.42 
 1829514 , 0.42 
 1829615 , 0.42 
 1829715 , 0.42 
 1829817 , 0.42 
 1829917 , 0.42 
 1830018 , 0.42 
 1830119 , 0.42 
 1830219 , 0.42 
 1830321 , 0.42 
 1830421 , 0.42 
 1830522 , 0.42 
 1830623 , 0.42 
 1830724 , 0.42 
 1830824 , 0.42 
 1830926 , 0.42 
 1831026 , 0.42 
 1831128 , 0.42 
 1831228 , 0.42 
 1831329 , 0.42 
 1831430 , 0.42 
 1831531 , 0.42 
 1831631 , 0.42 
 1831733 , 0.42 
 1831833 , 0.42 
 1831933 , 0.42 
 1832035 , 0.42 
 1832135 , 0.42 
 1832237 , 0.42 
 1832337 , 0.42 
 1832438 , 0.42 
 1832539 , 0.42 
 1832640 , 0.42 
 1832740 , 0.42 
 1832842 , 0.42 
 1832942 , 0.42 
 1833043 , 0.42 
 1833144 , 0.42 
 1833245 , 0.42 
 1833346 , 0.42 
 1833447 , 0.42 
 1833547 , 0.42 
 1833649 , 0.42 
 1833749 , 0.42 
 1833850 , 0.42 
 1833951 , 0.42 
 1834051 , 0.42 
 1834152 , 0.42 
 1834253 , 0.42 
 1834354 , 0.42 
 1834455 , 0.42 
 1834556 , 0.42 
 1834656 , 0.42 
 1834758 , 0.42 
 1834858 , 0.42 
 1834959 , 0.42 
 1835060 , 0.42 
 1835161 , 0.42 
 1835261 , 0.42 
 1835363 , 0.42 
 1835463 , 0.42 
 1835565 , 0.42 
 1835665 , 0.42 
 1835766 , 0.42 
 1835867 , 0.42 
 1835968 , 0.42 
 1836068 , 0.42 
 1836169 , 0.42 
 1836270 , 0.42 
 1836370 , 0.42 
 1836472 , 0.42 
 1836572 , 0.42 
 1836674 , 0.42 
 1836774 , 0.42 
 1836875 , 0.42 
 1836976 , 0.42 
 1837077 , 0.42 
 1837177 , 0.42 
 1837279 , 0.42 
 1837379 , 0.42 
 1837480 , 0.42 
 1837581 , 0.42 
 1837682 , 0.42 
 1837783 , 0.42 
 1837884 , 0.42 
 1837984 , 0.42 
 1838085 , 0.42 
 1838186 , 0.42 
 1838286 , 0.42 
 1838388 , 0.42 
 1838488 , 0.42 
 1838589 , 0.42 
 1838690 , 0.42 
 1838791 , 0.42 
 1838892 , 0.42 
 1838993 , 0.42 
 1839093 , 0.42 
 1839195 , 0.42 
 1839295 , 0.42 
 1839396 , 0.42 
 1839497 , 0.42 
 1839598 , 0.42 
 1839698 , 0.42 
 1839800 , 0.42 
 1839900 , 0.42 
 1840002 , 0.42 
 1840102 , 0.42 
 1840202 , 0.42 
 1840304 , 0.42 
 1840404 , 0.42 
 1840505 , 0.42 
 1840606 , 0.42 
 1840707 , 0.42 
 1840807 , 0.42 
 1840909 , 0.42 
 1841009 , 0.42 
 1841111 , 0.42 
 1841211 , 0.42 
 1841312 , 0.42 
 1841413 , 0.42 
 1841514 , 0.42 
 1841614 , 0.42 
 1841716 , 0.42 
 1841816 , 0.42 
 1841917 , 0.42 
 1842018 , 0.42 
 1842118 , 0.42 
 1842220 , 0.42 
 1842320 , 0.42 
 1842421 , 0.42 
 1842522 , 0.42 
 1842623 , 0.42 
 1842723 , 0.42 
 1842825 , 0.42 
 1842925 , 0.42 
 1843026 , 0.42 
 1843127 , 0.42 
 1843228 , 0.42 
 1843329 , 0.42 
 1843430 , 0.42 
 1843530 , 0.42 
 1843632 , 0.42 
 1843732 , 0.42 
 1843833 , 0.42 
 1843934 , 0.42 
 1844035 , 0.42 
 1844135 , 0.42 
 1844236 , 0.42 
 1844337 , 0.42 
 1844438 , 0.42 
 1844539 , 0.42 
 1844639 , 0.42 
 1844741 , 0.42 
 1844841 , 0.42 
 1844942 , 0.42 
 1845043 , 0.42 
 1845144 , 0.42 
 1845244 , 0.42 
 1845346 , 0.42 
 1845446 , 0.42 
 1845548 , 0.42 
 1845648 , 0.42 
 1845749 , 0.42 
 1845850 , 0.42 
 1845951 , 0.42 
 1846051 , 0.42 
 1846152 , 0.42 
 1846253 , 0.42 
 1846353 , 0.42 
 1846455 , 0.42 
 1846555 , 0.42 
 1846657 , 0.42 
 1846757 , 0.42 
 1846858 , 0.42 
 1846959 , 0.42 
 1847060 , 0.42 
 1847160 , 0.42 
 1847262 , 0.42 
 1847362 , 0.42 
 1847463 , 0.42 
 1847564 , 0.42 
 1847665 , 0.42 
 1847766 , 0.42 
 1847867 , 0.42 
 1847967 , 0.42 
 1848069 , 0.42 
 1848169 , 0.42 
 1848269 , 0.42 
 1848371 , 0.42 
 1848471 , 0.42 
 1848572 , 0.42 
 1848673 , 0.42 
 1848774 , 0.42 
 1848875 , 0.42 
 1848976 , 0.42 
 1849076 , 0.42 
 1849178 , 0.42 
 1849278 , 0.42 
 1849379 , 0.42 
 1849480 , 0.42 
 1849581 , 0.42 
 1849681 , 0.42 
 1849783 , 0.42 
 1849883 , 0.42 
 1849985 , 0.42 
 1850085 , 0.42 
 1850185 , 0.42 
 1850287 , 0.42 
 1850387 , 0.42 
 1850488 , 0.42 
 1850589 , 0.42 
 1850690 , 0.42 
 1850790 , 0.42 
 1850892 , 0.42 
 1850992 , 0.42 
 1851094 , 0.42 
 1851194 , 0.42 
 1851295 , 0.42 
 1851396 , 0.42 
 1851497 , 0.42 
 1851597 , 0.42 
 1851699 , 0.42 
 1851799 , 0.42 
 1851900 , 0.42 
 1852001 , 0.42 
 1852101 , 0.42 
 1852203 , 0.42 
 1852303 , 0.42 
 1852404 , 0.42 
 1852505 , 0.42 
 1852606 , 0.42 
 1852706 , 0.42 
 1852808 , 0.42 
 1852908 , 0.42 
 1853009 , 0.42 
 1853110 , 0.42 
 1853211 , 0.42 
 1853312 , 0.42 
 1853413 , 0.42 
 1853513 , 0.42 
 1853615 , 0.42 
 1853715 , 0.42 
 1853816 , 0.42 
 1853917 , 0.42 
 1854018 , 0.42 
 1854118 , 0.42 
 1854219 , 0.42 
 1854320 , 0.42 
 1854420 , 0.42 
 1854522 , 0.42 
 1854622 , 0.42 
 1854724 , 0.42 
 1854824 , 0.42 
 1854925 , 0.42 
 1855026 , 0.42 
 1855127 , 0.42 
 1855227 , 0.42 
 1855329 , 0.42 
 1855429 , 0.42 
 1855531 , 0.42 
 1855631 , 0.42 
 1855732 , 0.42 
 1855833 , 0.42 
 1855934 , 0.42 
 1856034 , 0.42 
 1856136 , 0.42 
 1856236 , 0.42 
 1856336 , 0.42 
 1856438 , 0.42 
 1856538 , 0.42 
 1856640 , 0.42 
 1856740 , 0.42 
 1856841 , 0.42 
 1856942 , 0.42 
 1857043 , 0.42 
 1857143 , 0.42 
 1857245 , 0.42 
 1857345 , 0.42 
 1857446 , 0.42 
 1857547 , 0.42 
 1857648 , 0.42 
 1857748 , 0.42 
 1857850 , 0.42 
 1857950 , 0.42 
 1858052 , 0.42 
 1858152 , 0.42 
 1858252 , 0.42 
 1858354 , 0.42 
 1858454 , 0.42 
 1858555 , 0.42 
 1858656 , 0.42 
 1858757 , 0.42 
 1858857 , 0.42 
 1858959 , 0.42 
 1859059 , 0.42 
 1859161 , 0.42 
 1859261 , 0.42 
 1859362 , 0.42 
 1859463 , 0.42 
 1859564 , 0.42 
 1859664 , 0.42 
 1859766 , 0.42 
 1859866 , 0.42 
 1859968 , 0.42 
 1860068 , 0.42 
 1860168 , 0.42 
 1860270 , 0.42 
 1860370 , 0.42 
 1860471 , 0.42 
 1860572 , 0.42 
 1860673 , 0.42 
 1860773 , 0.42 
 1860875 , 0.42 
 1860975 , 0.42 
 1861076 , 0.42 
 1861177 , 0.42 
 1861278 , 0.42 
 1861379 , 0.42 
 1861480 , 0.42 
 1861580 , 0.42 
 1861682 , 0.42 
 1861782 , 0.42 
 1861883 , 0.42 
 1861984 , 0.42 
 1862085 , 0.42 
 1862185 , 0.42 
 1862286 , 0.42 
 1862387 , 0.42 
 1862488 , 0.42 
 1862589 , 0.42 
 1862689 , 0.42 
 1862791 , 0.42 
 1862891 , 0.42 
 1862992 , 0.42 
 1863093 , 0.42 
 1863194 , 0.42 
 1863294 , 0.42 
 1863396 , 0.42 
 1863496 , 0.42 
 1863598 , 0.42 
 1863698 , 0.42 
 1863799 , 0.42 
 1863900 , 0.42 
 1864001 , 0.42 
 1864101 , 0.42 
 1864203 , 0.42 
 1864303 , 0.42 
 1864403 , 0.42 
 1864505 , 0.42 
 1864605 , 0.42 
 1864707 , 0.42 
 1864807 , 0.42 
 1864908 , 0.42 
 1865009 , 0.42 
 1865110 , 0.42 
 1865210 , 0.42 
 1865312 , 0.42 
 1865412 , 0.42 
 1865513 , 0.42 
 1865614 , 0.42 
 1865715 , 0.42 
 1865816 , 0.42 
 1865917 , 0.42 
 1866017 , 0.42 
 1866119 , 0.42 
 1866219 , 0.42 
 1866319 , 0.42 
 1866421 , 0.42 
 1866521 , 0.42 
 1866622 , 0.42 
 1866723 , 0.42 
 1866824 , 0.42 
 1866925 , 0.42 
 1867026 , 0.42 
 1867126 , 0.42 
 1867228 , 0.42 
 1867328 , 0.42 
 1867429 , 0.42 
 1867530 , 0.42 
 1867631 , 0.42 
 1867731 , 0.42 
 1867833 , 0.42 
 1867933 , 0.42 
 1868035 , 0.42 
 1868135 , 0.42 
 1868236 , 0.42 
 1868337 , 0.42 
 1868437 , 0.42 
 1868538 , 0.42 
 1868639 , 0.42 
 1868740 , 0.42 
 1868840 , 0.42 
 1868942 , 0.42 
 1869042 , 0.42 
 1869144 , 0.42 
 1869244 , 0.42 
 1869345 , 0.42 
 1869446 , 0.42 
 1869547 , 0.42 
 1869647 , 0.42 
 1869749 , 0.42 
 1869849 , 0.42 
 1869950 , 0.42 
 1870051 , 0.42 
 1870152 , 0.42 
 1870253 , 0.42 
 1870354 , 0.42 
 1870454 , 0.42 
 1870555 , 0.42 
 1870656 , 0.42 
 1870756 , 0.42 
 1870858 , 0.42 
 1870958 , 0.42 
 1871059 , 0.42 
 1871160 , 0.42 
 1871261 , 0.42 
 1871362 , 0.42 
 1871463 , 0.42 
 1871563 , 0.42 
 1871665 , 0.42 
 1871765 , 0.42 
 1871866 , 0.42 
 1871967 , 0.42 
 1872068 , 0.42 
 1872168 , 0.42 
 1872270 , 0.42 
 1872370 , 0.42 
 1872471 , 0.42 
 1872572 , 0.42 
 1872672 , 0.42 
 1872774 , 0.42 
 1872874 , 0.42 
 1872975 , 0.42 
 1873076 , 0.42 
 1873177 , 0.42 
 1873277 , 0.42 
 1873379 , 0.42 
 1873479 , 0.42 
 1873581 , 0.42 
 1873681 , 0.42 
 1873782 , 0.42 
 1873883 , 0.42 
 1873984 , 0.42 
 1874084 , 0.42 
 1874186 , 0.42 
 1874286 , 0.42 
 1874386 , 0.42 
 1874488 , 0.42 
 1874588 , 0.42 
 1874690 , 0.42 
 1874790 , 0.42 
 1874891 , 0.42 
 1874992 , 0.42 
 1875093 , 0.42 
 1875193 , 0.42 
 1875295 , 0.42 
 1875395 , 0.42 
 1875496 , 0.42 
 1875597 , 0.42 
 1875698 , 0.42 
 1875799 , 0.42 
 1875900 , 0.42 
 1876000 , 0.42 
 1876102 , 0.42 
 1876202 , 0.42 
 1876303 , 0.42 
 1876404 , 0.42 
 1876504 , 0.42 
 1876605 , 0.42 
 1876706 , 0.42 
 1876807 , 0.42 
 1876908 , 0.42 
 1877009 , 0.42 
 1877109 , 0.42 
 1877211 , 0.42 
 1877311 , 0.42 
 1877412 , 0.42 
 1877513 , 0.42 
 1877614 , 0.42 
 1877714 , 0.42 
 1877816 , 0.42 
 1877916 , 0.42 
 1878018 , 0.42 
 1878118 , 0.42 
 1878219 , 0.42 
 1878320 , 0.42 
 1878421 , 0.42 
 1878521 , 0.42 
 1878622 , 0.42 
 1878723 , 0.42 
 1878823 , 0.42 
 1878925 , 0.42 
 1879025 , 0.42 
 1879127 , 0.42 
 1879227 , 0.42 
 1879328 , 0.42 
 1879429 , 0.42 
 1879530 , 0.42 
 1879630 , 0.42 
 1879732 , 0.42 
 1879832 , 0.42 
 1879933 , 0.42 
 1880034 , 0.42 
 1880135 , 0.42 
 1880236 , 0.42 
 1880337 , 0.42 
 1880437 , 0.42 
 1880539 , 0.42 
 1880639 , 0.42 
 1880739 , 0.42 
 1880841 , 0.42 
 1880941 , 0.42 
 1881042 , 0.42 
 1881143 , 0.42 
 1881244 , 0.42 
 1881345 , 0.42 
 1881446 , 0.42 
 1881546 , 0.42 
 1881648 , 0.42 
 1881748 , 0.42 
 1881849 , 0.42 
 1881950 , 0.42 
 1882051 , 0.42 
 1882151 , 0.42 
 1882253 , 0.42 
 1882353 , 0.42 
 1882455 , 0.42 
 1882555 , 0.42 
 1882655 , 0.42 
 1882757 , 0.42 
 1882857 , 0.42 
 1882958 , 0.42 
 1883059 , 0.42 
 1883160 , 0.42 
 1883260 , 0.42 
 1883362 , 0.42 
 1883462 , 0.42 
 1883564 , 0.42 
 1883664 , 0.42 
 1883765 , 0.42 
 1883866 , 0.42 
 1883967 , 0.42 
 1884067 , 0.42 
 1884169 , 0.42 
 1884269 , 0.42 
 1884370 , 0.42 
 1884471 , 0.42 
 1884572 , 0.42 
 1884673 , 0.42 
 1884773 , 0.42 
 1884874 , 0.42 
 1884975 , 0.42 
 1885076 , 0.42 
 1885176 , 0.42 
 1885278 , 0.42 
 1885378 , 0.42 
 1885479 , 0.42 
 1885580 , 0.42 
 1885681 , 0.42 
 1885782 , 0.42 
 1885883 , 0.42 
 1885983 , 0.42 
 1886085 , 0.42 
 1886185 , 0.42 
 1886286 , 0.42 
 1886387 , 0.42 
 1886488 , 0.42 
 1886588 , 0.42 
 1886689 , 0.42 
 1886790 , 0.42 
 1886891 , 0.42 
 1886992 , 0.42 
 1887092 , 0.42 
 1887194 , 0.42 
 1887294 , 0.42 
 1887395 , 0.42 
 1887496 , 0.42 
 1887597 , 0.42 
 1887697 , 0.42 
 1887799 , 0.42 
 1887899 , 0.42 
 1888001 , 0.42 
 1888101 , 0.42 
 1888202 , 0.42 
 1888303 , 0.42 
 1888404 , 0.42 
 1888504 , 0.42 
 1888606 , 0.42 
 1888706 , 0.42 
 1888806 , 0.42 
 1888908 , 0.42 
 1889008 , 0.42 
 1889110 , 0.42 
 1889210 , 0.42 
 1889311 , 0.42 
 1889412 , 0.42 
 1889513 , 0.42 
 1889613 , 0.42 
 1889715 , 0.42 
 1889815 , 0.42 
 1889916 , 0.42 
 1890017 , 0.42 
 1890118 , 0.42 
 1890219 , 0.42 
 1890320 , 0.42 
 1890420 , 0.42 
 1890522 , 0.42 
 1890622 , 0.42 
 1890722 , 0.42 
 1890824 , 0.42 
 1890924 , 0.42 
 1891025 , 0.42 
 1891126 , 0.42 
 1891227 , 0.42 
 1891328 , 0.42 
 1891429 , 0.42 
 1891529 , 0.42 
 1891631 , 0.42 
 1891731 , 0.42 
 1891832 , 0.42 
 1891933 , 0.42 
 1892034 , 0.42 
 1892134 , 0.42 
 1892236 , 0.42 
 1892336 , 0.42 
 1892438 , 0.42 
 1892538 , 0.42 
 1892639 , 0.42 
 1892740 , 0.42 
 1892840 , 0.42 
 1892941 , 0.42 
 1893042 , 0.42 
 1893143 , 0.42 
 1893243 , 0.42 
 1893345 , 0.42 
 1893445 , 0.42 
 1893547 , 0.42 
 1893647 , 0.42 
 1893748 , 0.42 
 1893849 , 0.42 
 1893950 , 0.42 
 1894050 , 0.42 
 1894152 , 0.42 
 1894252 , 0.42 
 1894353 , 0.42 
 1894454 , 0.42 
 1894555 , 0.42 
 1894656 , 0.42 
 1894757 , 0.42 
 1894857 , 0.42 
 1894958 , 0.42 
 1895059 , 0.42 
 1895159 , 0.42 
 1895261 , 0.42 
 1895361 , 0.42 
 1895462 , 0.42 
 1895563 , 0.42 
 1895664 , 0.42 
 1895764 , 0.42 
 1895866 , 0.42 
 1895966 , 0.42 
 1896068 , 0.42 
 1896168 , 0.42 
 1896269 , 0.42 
 1896370 , 0.42 
 1896471 , 0.42 
 1896571 , 0.42 
 1896673 , 0.42 
 1896773 , 0.42 
 1896873 , 0.42 
 1896975 , 0.42 
 1897075 , 0.42 
 1897177 , 0.42 
 1897277 , 0.42 
 1897378 , 0.42 
 1897479 , 0.42 
 1897580 , 0.42 
 1897680 , 0.42 
 1897782 , 0.42 
 1897882 , 0.42 
 1897984 , 0.42 
 1898084 , 0.42 
 1898185 , 0.42 
 1898286 , 0.42 
 1898387 , 0.42 
 1898487 , 0.42 
 1898589 , 0.42 
 1898689 , 0.42 
 1898790 , 0.42 
 1898891 , 0.42 
 1898991 , 0.42 
 1899092 , 0.42 
 1899193 , 0.42 
 1899294 , 0.42 
 1899395 , 0.42 
 1899496 , 0.42 
 1899596 , 0.42 
 1899698 , 0.42 
 1899798 , 0.42 
 1899899 , 0.42 
 1900000 , 0.42 
 1900101 , 0.42 
 1900201 , 0.42 
 1900303 , 0.42 
 1900403 , 0.42 
 1900505 , 0.42 
 1900605 , 0.42 
 1900706 , 0.42 
 1900807 , 0.42 
 1900907 , 0.42 
 1901008 , 0.42 
 1901109 , 0.42 
 1901210 , 0.42 
 1901310 , 0.42 
 1901412 , 0.42 
 1901512 , 0.42 
 1901614 , 0.42 
 1901714 , 0.42 
 1901815 , 0.42 
 1901916 , 0.42 
 1902017 , 0.42 
 1902117 , 0.42 
 1902219 , 0.42 
 1902319 , 0.42 
 1902420 , 0.42 
 1902521 , 0.42 
 1902622 , 0.42 
 1902723 , 0.42 
 1902824 , 0.42 
 1902924 , 0.42 
 1903026 , 0.42 
 1903126 , 0.42 
 1903226 , 0.42 
 1903328 , 0.42 
 1903428 , 0.42 
 1903529 , 0.42 
 1903630 , 0.42 
 1903731 , 0.42 
 1903832 , 0.42 
 1903933 , 0.42 
 1904033 , 0.42 
 1904135 , 0.42 
 1904235 , 0.42 
 1904336 , 0.42 
 1904437 , 0.42 
 1904538 , 0.42 
 1904638 , 0.42 
 1904740 , 0.42 
 1904840 , 0.42 
 1904942 , 0.42 
 1905042 , 0.42 
 1905143 , 0.42 
 1905244 , 0.42 
 1905344 , 0.42 
 1905445 , 0.42 
 1905546 , 0.42 
 1905647 , 0.42 
 1905747 , 0.42 
 1905849 , 0.42 
 1905949 , 0.42 
 1906051 , 0.42 
 1906151 , 0.42 
 1906252 , 0.42 
 1906353 , 0.42 
 1906454 , 0.42 
 1906554 , 0.42 
 1906656 , 0.42 
 1906756 , 0.42 
 1906857 , 0.42 
 1906958 , 0.42 
 1907059 , 0.42 
 1907160 , 0.42 
 1907260 , 0.42 
 1907361 , 0.42 
 1907462 , 0.42 
 1907563 , 0.42 
 1907663 , 0.42 
 1907765 , 0.42 
 1907865 , 0.42 
 1907966 , 0.42 
 1908067 , 0.42 
 1908168 , 0.42 
 1908269 , 0.42 
 1908370 , 0.42 
 1908470 , 0.42 
 1908572 , 0.42 
 1908672 , 0.42 
 1908773 , 0.42 
 1908874 , 0.42 
 1908975 , 0.42 
 1909075 , 0.42 
 1909177 , 0.42 
 1909277 , 0.42 
 1909378 , 0.42 
 1909479 , 0.42 
 1909579 , 0.42 
 1909681 , 0.42 
 1909781 , 0.42 
 1909882 , 0.42 
 1909983 , 0.42 
 1910084 , 0.42 
 1910184 , 0.42 
 1910286 , 0.42 
 1910386 , 0.42 
 1910488 , 0.42 
 1910588 , 0.42 
 1910689 , 0.42 
 1910790 , 0.42 
 1910891 , 0.42 
 1910991 , 0.42 
 1911093 , 0.42 
 1911193 , 0.42 
 1911294 , 0.42 
 1911395 , 0.42 
 1911495 , 0.42 
 1911597 , 0.42 
 1911697 , 0.42 
 1911798 , 0.42 
 1911899 , 0.42 
 1912000 , 0.42 
 1912100 , 0.42 
 1912202 , 0.42 
 1912302 , 0.42 
 1912403 , 0.42 
 1912504 , 0.42 
 1912605 , 0.42 
 1912706 , 0.42 
 1912807 , 0.42 
 1912907 , 0.42 
 1913009 , 0.42 
 1913109 , 0.42 
 1913210 , 0.42 
 1913311 , 0.42 
 1913412 , 0.42 
 1913512 , 0.42 
 1913613 , 0.42 
 1913714 , 0.42 
 1913815 , 0.42 
 1913916 , 0.42 
 1914016 , 0.42 
 1914118 , 0.42 
 1914218 , 0.42 
 1914319 , 0.42 
 1914420 , 0.42 
 1914521 , 0.42 
 1914621 , 0.42 
 1914723 , 0.42 
