Mils, Light_Value, Delay_Value
  477069  , 14  , 214
  477501  , 13  , 235
  477974  , 14  , 214
  478405  , 13  , 235
  478878  , 13  , 235
  479351  , 14  , 214
  479783  , 13  , 235
  480257  , 13  , 235
  480730  , 13  , 235
  481203  , 14  , 214
  481634  , 13  , 235
  482107  , 13  , 235
  482581  , 14  , 214
  483012  , 13  , 235
  483485  , 13  , 235
  483958  , 13  , 235
  484431  , 13  , 235
  484905  , 14  , 214
  485337  , 13  , 235
  485810  , 14  , 214
  486241  , 13  , 235
  486714  , 13  , 235
  487187  , 13  , 235
  487661  , 14  , 214
  488092  , 13  , 235
  488565  , 14  , 214
  488996  , 13  , 235
  489469  , 14  , 214
  489902  , 13  , 235
  490375  , 13  , 235
  490848  , 13  , 235
  491321  , 13  , 235
  491794  , 13  , 235
  492267  , 13  , 235
  492741  , 13  , 235
  493214  , 13  , 235
  493687  , 13  , 235
  494160  , 13  , 235
  494633  , 13  , 235
  495108  , 13  , 235
  495581  , 13  , 235
  496054  , 13  , 235
  496527  , 13  , 235
  497000  , 14  , 214
  497432  , 13  , 235
  497905  , 13  , 235
  498378  , 13  , 235
  498851  , 13  , 235
  499324  , 13  , 235
  499798  , 13  , 235
  500272  , 14  , 214
  500703  , 13  , 235
  501176  , 13  , 235
  501649  , 13  , 235
  502122  , 13  , 235
  502596  , 13  , 235
  503069  , 13  , 235
  503542  , 13  , 235
  504015  , 13  , 235
  504488  , 13  , 235
  504963  , 13  , 235
  505436  , 13  , 235
  505909  , 13  , 235
  506382  , 13  , 235
  506855  , 13  , 235
  507328  , 13  , 235
  507802  , 13  , 235
  508275  , 13  , 235
  508748  , 13  , 235
  509221  , 13  , 235
  509694  , 13  , 235
  510169  , 13  , 235
  510642  , 13  , 235
  511115  , 13  , 235
  511588  , 13  , 235
  512061  , 13  , 235
  512535  , 13  , 235
  513008  , 13  , 235
  513481  , 13  , 235
  513954  , 13  , 235
  514427  , 13  , 235
  514900  , 13  , 235
  515375  , 13  , 235
  515848  , 13  , 235
  516321  , 13  , 235
  516794  , 13  , 235
  517267  , 13  , 235
  517741  , 13  , 235
  518214  , 13  , 235
  518687  , 13  , 235
  519160  , 13  , 235
  519633  , 13  , 235
  520108  , 13  , 235
  520581  , 13  , 235
  521054  , 13  , 235
  521527  , 13  , 235
  522000  , 13  , 235
  522473  , 13  , 235
  522947  , 13  , 235
  523420  , 13  , 235
  523893  , 13  , 235
  524366  , 13  , 235
  524839  , 14  , 214
  525272  , 13  , 235
  525745  , 13  , 235
  526218  , 13  , 235
  526691  , 14  , 214
  527122  , 13  , 235
  527595  , 13  , 235
  528069  , 13  , 235
  528542  , 13  , 235
  529015  , 13  , 235
  529488  , 13  , 235
  529961  , 13  , 235
  530436  , 13  , 235
  530909  , 13  , 235
  531382  , 13  , 235
  531855  , 13  , 235
  532328  , 13  , 235
  532802  , 14  , 214
  533233  , 13  , 235
  533706  , 13  , 235
  534179  , 13  , 235
  534652  , 13  , 235
  535127  , 13  , 235
  535600  , 13  , 235
  536073  , 14  , 214
  536504  , 13  , 235
  536977  , 13  , 235
  537450  , 13  , 235
  537924  , 13  , 235
  538397  , 13  , 235
  538870  , 13  , 235
  539343  , 13  , 235
  539816  , 13  , 235
  540291  , 13  , 235
  540764  , 14  , 214
  541195  , 13  , 235
  541668  , 13  , 235
  542141  , 13  , 235
  542614  , 13  , 235
  543088  , 13  , 235
  543561  , 13  , 235
  544034  , 13  , 235
  544507  , 13  , 235
  544980  , 13  , 235
  545455  , 13  , 235
  545928  , 13  , 235
  546401  , 14  , 214
  546832  , 13  , 235
  547305  , 13  , 235
  547779  , 13  , 235
  548252  , 13  , 235
  548725  , 13  , 235
  549198  , 13  , 235
  549671  , 13  , 235
  550145  , 13  , 235
  550619  , 13  , 235
  551092  , 14  , 214
  551523  , 13  , 235
  551996  , 13  , 235
  552469  , 13  , 235
  552943  , 13  , 235
  553416  , 13  , 235
  553889  , 13  , 235
  554362  , 14  , 214
  554793  , 13  , 235
  555268  , 13  , 235
  555741  , 13  , 235
  556214  , 13  , 235
  556687  , 13  , 235
  557160  , 13  , 235
  557633  , 14  , 214
  558065  , 13  , 235
  558538  , 13  , 235
  559011  , 13  , 235
  559484  , 13  , 235
  559958  , 13  , 235
  560432  , 13  , 235
  560905  , 13  , 235
  561378  , 14  , 214
  561809  , 13  , 235
  562282  , 13  , 235
  562755  , 14  , 214
  563187  , 13  , 235
  563660  , 13  , 235
  564133  , 13  , 235
  564606  , 13  , 235
  565080  , 13  , 235
  565554  , 13  , 235
  566027  , 13  , 235
  566500  , 14  , 214
  566931  , 13  , 235
  567404  , 13  , 235
  567877  , 13  , 235
  568351  , 13  , 235
  568824  , 13  , 235
  569297  , 13  , 235
  569771  , 13  , 235
  570244  , 13  , 235
  570718  , 13  , 235
  571191  , 13  , 235
  571664  , 13  , 235
  572137  , 13  , 235
  572610  , 13  , 235
  573084  , 14  , 214
  573515  , 13  , 235
  573988  , 13  , 235
  574461  , 14  , 214
  574893  , 13  , 235
  575366  , 13  , 235
  575840  , 13  , 235
  576313  , 13  , 235
  576786  , 14  , 214
  577217  , 14  , 214
  577648  , 14  , 214
  578080  , 13  , 235
  578553  , 14  , 214
  578984  , 14  , 214
  579416  , 14  , 214
  579847  , 14  , 214
  580278  , 13  , 235
  580752  , 14  , 214
  581183  , 14  , 214
  581614  , 14  , 214
  582045  , 14  , 214
  582476  , 13  , 235
  582949  , 13  , 235
  583424  , 13  , 235
  583897  , 14  , 214
  584328  , 13  , 235
  584801  , 14  , 214
  585232  , 13  , 235
  585706  , 14  , 214
  586137  , 13  , 235
  586610  , 14  , 214
  587041  , 13  , 235
  587514  , 13  , 235
  587987  , 14  , 214
  588420  , 14  , 214
  588851  , 13  , 235
  589324  , 14  , 214
  589755  , 14  , 214
  590186  , 13  , 235
  590660  , 13  , 235
  591133  , 14  , 214
  591564  , 14  , 214
  591995  , 13  , 235
  592468  , 14  , 214
  592900  , 14  , 214
  593332  , 14  , 214
  593763  , 14  , 214
  594194  , 14  , 214
  594625  , 14  , 214
  595056  , 14  , 214
  595488  , 14  , 214
  595919  , 13  , 235
  596392  , 14  , 214
  596824  , 14  , 214
  597255  , 14  , 214
  597686  , 14  , 214
  598118  , 14  , 214
  598549  , 14  , 214
  598980  , 14  , 214
  599411  , 14  , 214
  599842  , 14  , 214
  600273  , 14  , 214
  600706  , 14  , 214
  601137  , 14  , 214
  601568  , 14  , 214
  601999  , 14  , 214
  602430  , 14  , 214
  602861  , 14  , 214
  603293  , 14  , 214
  603724  , 13  , 235
  604197  , 14  , 214
  604628  , 14  , 214
  605060  , 14  , 214
  605492  , 14  , 214
  605923  , 14  , 214
  606354  , 14  , 214
  606785  , 14  , 214
  607216  , 14  , 214
  607647  , 14  , 214
  608079  , 14  , 214
  608510  , 14  , 214
  608942  , 14  , 214
  609373  , 14  , 214
  609804  , 14  , 214
  610235  , 14  , 214
  610667  , 14  , 214
  611098  , 14  , 214
  611529  , 14  , 214
  611960  , 14  , 214
  612391  , 14  , 214
  612824  , 14  , 214
  613255  , 14  , 214
  613686  , 14  , 214
  614117  , 14  , 214
  614548  , 14  , 214
  614979  , 14  , 214
  615411  , 14  , 214
  615842  , 14  , 214
  616273  , 14  , 214
  616705  , 14  , 214
  617136  , 14  , 214
  617568  , 14  , 214
  617999  , 14  , 214
  618430  , 14  , 214
  618861  , 14  , 214
  619292  , 14  , 214
  619723  , 14  , 214
  620155  , 14  , 214
  620587  , 14  , 214
  621018  , 14  , 214
  621449  , 14  , 214
  621880  , 14  , 214
  622312  , 14  , 214
  622743  , 14  , 214
  623174  , 14  , 214
  623605  , 14  , 214
  624036  , 14  , 214
  624467  , 14  , 214
  624900  , 14  , 214
  625331  , 14  , 214
  625762  , 14  , 214
  626193  , 14  , 214
  626624  , 14  , 214
  627055  , 14  , 214
  627487  , 14  , 214
  627918  , 14  , 214
  628349  , 14  , 214
  628781  , 14  , 214
  629212  , 14  , 214
  629644  , 14  , 214
  630075  , 14  , 214
  630506  , 14  , 214
  630937  , 14  , 214
  631368  , 14  , 214
  631799  , 14  , 214
  632231  , 14  , 214
  632663  , 14  , 214
  633094  , 14  , 214
  633525  , 14  , 214
  633956  , 14  , 214
  634388  , 14  , 214
  634819  , 14  , 214
  635250  , 14  , 214
  635681  , 14  , 214
  636112  , 14  , 214
  636544  , 14  , 214
  636976  , 14  , 214
  637407  , 14  , 214
  637838  , 14  , 214
  638269  , 14  , 214
  638700  , 14  , 214
  639132  , 14  , 214
  639563  , 14  , 214
  639994  , 14  , 214
  640425  , 14  , 214
  640857  , 14  , 214
  641288  , 14  , 214
  641720  , 14  , 214
  642151  , 14  , 214
  642582  , 14  , 214
  643013  , 14  , 214
  643444  , 14  , 214
  643875  , 14  , 214
  644307  , 14  , 214
  644739  , 14  , 214
  645170  , 14  , 214
  645601  , 14  , 214
  646032  , 14  , 214
  646464  , 14  , 214
  646895  , 14  , 214
  647326  , 14  , 214
  647757  , 14  , 214
  648188  , 14  , 214
  648620  , 14  , 214
  649052  , 14  , 214
  649483  , 14  , 214
  649914  , 14  , 214
  650345  , 14  , 214
  650776  , 14  , 214
  651208  , 14  , 214
  651639  , 14  , 214
  652070  , 14  , 214
  652502  , 14  , 214
  652933  , 14  , 214
  653364  , 14  , 214
  653796  , 14  , 214
  654227  , 14  , 214
  654658  , 14  , 214
  655089  , 14  , 214
  655520  , 14  , 214
  655952  , 14  , 214
  656384  , 14  , 214
  656815  , 14  , 214
  657246  , 14  , 214
  657677  , 14  , 214
  658108  , 14  , 214
  658540  , 14  , 214
  658971  , 14  , 214
  659402  , 14  , 214
  659833  , 14  , 214
  660264  , 14  , 214
  660696  , 14  , 214
  661128  , 14  , 214
  661559  , 14  , 214
  661990  , 14  , 214
  662421  , 14  , 214
  662852  , 14  , 214
  663284  , 14  , 214
  663715  , 14  , 214
  664146  , 14  , 214
  664578  , 14  , 214
  665009  , 14  , 214
  665440  , 14  , 214
  665872  , 14  , 214
  666303  , 14  , 214
  666734  , 14  , 214
  667165  , 14  , 214
  667596  , 14  , 214
  668028  , 14  , 214
  668460  , 14  , 214
  668891  , 14  , 214
  669322  , 14  , 214
  669753  , 14  , 214
  670184  , 14  , 214
  670616  , 14  , 214
  671047  , 14  , 214
  671478  , 14  , 214
  671909  , 14  , 214
  672340  , 14  , 214
  672772  , 14  , 214
  673204  , 14  , 214
  673635  , 14  , 214
  674066  , 14  , 214
  674497  , 14  , 214
  674928  , 14  , 214
  675360  , 14  , 214
  675791  , 14  , 214
  676222  , 14  , 214
  676654  , 14  , 214
  677085  , 14  , 214
  677516  , 14  , 214
  677948  , 14  , 214
  678379  , 14  , 214
  678810  , 14  , 214
  679241  , 14  , 214
  679672  , 14  , 214
  680103  , 14  , 214
  680536  , 14  , 214
  680967  , 14  , 214
  681398  , 14  , 214
  681829  , 14  , 214
  682260  , 14  , 214
  682691  , 14  , 214
  683123  , 14  , 214
  683554  , 14  , 214
  683985  , 14  , 214
  684417  , 14  , 214
  684848  , 14  , 214
  685280  , 14  , 214
  685711  , 14  , 214
  686142  , 14  , 214
  686573  , 14  , 214
  687004  , 14  , 214
  687435  , 14  , 214
  687867  , 14  , 214
  688299  , 14  , 214
  688730  , 14  , 214
  689161  , 14  , 214
  689592  , 14  , 214
  690023  , 14  , 214
  690455  , 14  , 214
  690886  , 14  , 214
  691317  , 14  , 214
  691748  , 14  , 214
  692179  , 14  , 214
  692611  , 14  , 214
  693043  , 14  , 214
  693474  , 14  , 214
  693905  , 15  , 194
  694296  , 14  , 214
  694727  , 14  , 214
  695158  , 14  , 214
  695590  , 14  , 214
  696022  , 14  , 214
  696453  , 14  , 214
  696884  , 14  , 214
  697315  , 14  , 214
  697747  , 14  , 214
  698178  , 14  , 214
  698609  , 14  , 214
  699040  , 14  , 214
  699471  , 14  , 214
  699902  , 14  , 214
  700335  , 14  , 214
  700766  , 14  , 214
  701197  , 14  , 214
  701628  , 14  , 214
  702059  , 15  , 194
  702450  , 14  , 214
  702882  , 14  , 214
  703313  , 14  , 214
  703745  , 14  , 214
  704176  , 14  , 214
  704607  , 14  , 214
  705038  , 14  , 214
  705470  , 14  , 214
  705901  , 14  , 214
  706332  , 14  , 214
  706763  , 14  , 214
  707194  , 14  , 214
  707627  , 14  , 214
  708058  , 14  , 214
  708489  , 14  , 214
  708920  , 14  , 214
  709351  , 14  , 214
  709782  , 14  , 214
  710214  , 14  , 214
  710645  , 14  , 214
  711076  , 14  , 214
  711507  , 14  , 214
  711939  , 14  , 214
  712371  , 14  , 214
  712802  , 14  , 214
  713233  , 14  , 214
  713664  , 14  , 214
  714095  , 14  , 214
  714526  , 14  , 214
  714958  , 14  , 214
  715389  , 14  , 214
  715821  , 14  , 214
  716252  , 14  , 214
  716683  , 14  , 214
  717115  , 14  , 214
  717546  , 14  , 214
  717977  , 14  , 214
  718408  , 14  , 214
  718839  , 14  , 214
  719270  , 14  , 214
  719703  , 14  , 214
  720134  , 14  , 214
  720565  , 14  , 214
  720996  , 14  , 214
  721427  , 14  , 214
  721859  , 14  , 214
  722290  , 14  , 214
  722721  , 14  , 214
  723152  , 14  , 214
  723584  , 14  , 214
  724015  , 14  , 214
  724447  , 14  , 214
  724878  , 14  , 214
  725309  , 14  , 214
  725740  , 14  , 214
  726171  , 14  , 214
  726602  , 14  , 214
  727034  , 14  , 214
  727465  , 14  , 214
  727897  , 14  , 214
  728328  , 14  , 214
  728759  , 14  , 214
  729191  , 14  , 214
  729622  , 14  , 214
  730053  , 14  , 214
  730484  , 14  , 214
  730915  , 14  , 214
  731346  , 14  , 214
  731779  , 14  , 214
  732210  , 14  , 214
  732641  , 14  , 214
  733072  , 14  , 214
  733503  , 14  , 214
  733935  , 14  , 214
  734366  , 14  , 214
  734797  , 14  , 214
  735228  , 14  , 214
  735660  , 14  , 214
  736091  , 14  , 214
  736523  , 14  , 214
  736954  , 14  , 214
  737385  , 14  , 214
  737816  , 14  , 214
  738247  , 14  , 214
  738679  , 14  , 214
  739110  , 14  , 214
  739542  , 14  , 214
  739973  , 14  , 214
  740404  , 14  , 214
  740835  , 14  , 214
  741267  , 14  , 214
  741698  , 14  , 214
  742129  , 14  , 214
  742560  , 14  , 214
  742991  , 14  , 214
  743422  , 14  , 214
  743855  , 14  , 214
  744286  , 14  , 214
  744717  , 14  , 214
  745148  , 14  , 214
  745579  , 14  , 214
  746011  , 14  , 214
  746442  , 14  , 214
  746873  , 14  , 214
  747304  , 14  , 214
  747736  , 14  , 214
  748167  , 14  , 214
  748599  , 14  , 214
  749030  , 14  , 214
  749461  , 14  , 214
  749892  , 14  , 214
  750323  , 14  , 214
  750755  , 14  , 214
  751186  , 14  , 214
  751618  , 14  , 214
  752049  , 14  , 214
  752480  , 14  , 214
  752911  , 14  , 214
  753343  , 14  , 214
  753774  , 14  , 214
  754205  , 14  , 214
  754636  , 14  , 214
  755067  , 14  , 214
  755500  , 14  , 214
  755931  , 14  , 214
  756362  , 14  , 214
  756793  , 14  , 214
  757224  , 14  , 214
  757655  , 14  , 214
  758087  , 14  , 214
  758518  , 14  , 214
  758949  , 14  , 214
  759380  , 14  , 214
  759812  , 14  , 214
  760243  , 14  , 214
  760675  , 14  , 214
  761106  , 14  , 214
  761537  , 14  , 214
  761968  , 14  , 214
  762399  , 14  , 214
  762831  , 14  , 214
  763262  , 14  , 214
  763694  , 14  , 214
  764125  , 14  , 214
  764556  , 14  , 214
  764987  , 14  , 214
  765419  , 14  , 214
  765850  , 14  , 214
  766281  , 14  , 214
  766712  , 14  , 214
  767143  , 14  , 214
  767576  , 14  , 214
  768007  , 14  , 214
  768438  , 14  , 214
  768869  , 14  , 214
  769300  , 14  , 214
  769731  , 14  , 214
  770163  , 14  , 214
  770594  , 14  , 214
  771025  , 14  , 214
  771457  , 14  , 214
  771888  , 14  , 214
  772320  , 14  , 214
  772751  , 14  , 214
  773182  , 14  , 214
  773613  , 14  , 214
  774044  , 14  , 214
  774475  , 14  , 214
  774907  , 14  , 214
  775339  , 14  , 214
  775770  , 14  , 214
  776201  , 14  , 214
  776632  , 14  , 214
  777064  , 14  , 214
  777495  , 14  , 214
  777926  , 14  , 214
  778357  , 14  , 214
  778788  , 14  , 214
  779219  , 14  , 214
  779652  , 14  , 214
  780083  , 14  , 214
  780514  , 14  , 214
  780945  , 14  , 214
  781376  , 14  , 214
  781807  , 14  , 214
  782239  , 14  , 214
  782670  , 14  , 214
  783101  , 14  , 214
  783533  , 14  , 214
  783964  , 14  , 214
  784396  , 14  , 214
  784827  , 14  , 214
  785258  , 14  , 214
  785689  , 14  , 214
  786120  , 14  , 214
  786551  , 14  , 214
  786983  , 14  , 214
  787415  , 14  , 214
  787846  , 14  , 214
  788277  , 14  , 214
  788708  , 14  , 214
  789140  , 14  , 214
  789571  , 14  , 214
  790002  , 14  , 214
  790433  , 14  , 214
  790864  , 14  , 214
  791296  , 14  , 214
  791728  , 14  , 214
  792159  , 14  , 214
  792590  , 14  , 214
  793021  , 15  , 194
  793412  , 14  , 214
  793843  , 14  , 214
  794275  , 14  , 214
  794706  , 14  , 214
  795138  , 14  , 214
  795569  , 14  , 214
  796000  , 14  , 214
  796431  , 14  , 214
  796863  , 14  , 214
  797294  , 14  , 214
  797725  , 14  , 214
  798156  , 14  , 214
  798587  , 14  , 214
  799020  , 14  , 214
  799451  , 14  , 214
  799882  , 14  , 214
  800313  , 14  , 214
  800744  , 14  , 214
  801175  , 15  , 194
  801567  , 14  , 214
  801998  , 14  , 214
  802429  , 14  , 214
  802861  , 14  , 214
  803292  , 15  , 194
  803683  , 14  , 214
  804115  , 14  , 214
  804546  , 14  , 214
  804977  , 14  , 214
  805408  , 14  , 214
  805839  , 14  , 214
  806270  , 14  , 214
  806703  , 14  , 214
  807134  , 14  , 214
  807565  , 14  , 214
  807996  , 15  , 194
  808387  , 14  , 214
  808818  , 14  , 214
  809250  , 15  , 194
  809641  , 15  , 194
  810033  , 14  , 214
  810464  , 15  , 194
  810855  , 15  , 194
  811246  , 15  , 194
  811637  , 15  , 194
  812028  , 14  , 214
  812461  , 15  , 194
  812852  , 15  , 194
  813243  , 15  , 194
  813634  , 15  , 194
  814025  , 14  , 214
  814456  , 15  , 194
  814848  , 14  , 214
  815279  , 14  , 214
  815711  , 15  , 194
  816102  , 15  , 194
  816493  , 14  , 214
  816924  , 15  , 194
  817315  , 14  , 214
  817746  , 15  , 194
  818138  , 14  , 214
  818570  , 14  , 214
  819001  , 15  , 194
  819392  , 15  , 194
  819783  , 14  , 214
  820214  , 15  , 194
  820605  , 15  , 194
  820997  , 15  , 194
  821389  , 15  , 194
  821780  , 14  , 214
  822211  , 15  , 194
  822602  , 15  , 194
  822993  , 15  , 194
  823385  , 15  , 194
  823776  , 15  , 194
  824167  , 15  , 194
  824558  , 14  , 214
  824990  , 15  , 194
  825381  , 15  , 194
  825773  , 15  , 194
  826164  , 15  , 194
  826555  , 15  , 194
  826946  , 15  , 194
  827337  , 15  , 194
  827728  , 15  , 194
  828120  , 15  , 194
  828512  , 15  , 194
  828903  , 15  , 194
  829294  , 15  , 194
  829685  , 15  , 194
  830076  , 15  , 194
  830468  , 15  , 194
  830859  , 15  , 194
  831250  , 15  , 194
  831641  , 15  , 194
  832033  , 15  , 194
  832424  , 15  , 194
  832816  , 15  , 194
  833207  , 15  , 194
  833598  , 15  , 194
  833989  , 15  , 194
  834380  , 15  , 194
  834771  , 15  , 194
  835163  , 15  , 194
  835555  , 15  , 194
  835946  , 15  , 194
  836337  , 15  , 194
  836728  , 15  , 194
  837120  , 15  , 194
  837511  , 15  , 194
  837902  , 15  , 194
  838293  , 15  , 194
  838684  , 15  , 194
  839076  , 15  , 194
  839468  , 15  , 194
  839859  , 15  , 194
  840250  , 15  , 194
  840641  , 15  , 194
  841032  , 15  , 194
  841423  , 15  , 194
  841815  , 15  , 194
  842206  , 15  , 194
  842598  , 15  , 194
  842989  , 15  , 194
  843380  , 15  , 194
  843771  , 15  , 194
  844163  , 15  , 194
  844554  , 15  , 194
  844945  , 15  , 194
  845336  , 15  , 194
  845727  , 15  , 194
  846119  , 15  , 194
  846511  , 15  , 194
  846902  , 15  , 194
  847293  , 15  , 194
  847684  , 15  , 194
  848075  , 15  , 194
  848466  , 15  , 194
  848858  , 15  , 194
  849249  , 15  , 194
  849641  , 15  , 194
  850032  , 15  , 194
  850423  , 15  , 194
  850814  , 15  , 194
  851206  , 15  , 194
  851597  , 15  , 194
  851988  , 15  , 194
  852379  , 15  , 194
  852771  , 15  , 194
  853163  , 15  , 194
  853554  , 15  , 194
  853945  , 15  , 194
  854336  , 15  , 194
  854727  , 15  , 194
  855118  , 15  , 194
  855510  , 15  , 194
  855901  , 15  , 194
  856293  , 15  , 194
  856684  , 15  , 194
  857075  , 15  , 194
  857466  , 15  , 194
  857858  , 15  , 194
  858249  , 15  , 194
  858640  , 15  , 194
  859031  , 15  , 194
  859422  , 15  , 194
  859814  , 15  , 194
  860206  , 15  , 194
  860597  , 15  , 194
  860988  , 15  , 194
  861379  , 15  , 194
  861770  , 15  , 194
  862161  , 15  , 194
  862553  , 15  , 194
  862944  , 15  , 194
  863336  , 15  , 194
  863727  , 15  , 194
  864118  , 15  , 194
  864509  , 15  , 194
  864901  , 15  , 194
  865292  , 15  , 194
  865683  , 15  , 194
  866074  , 15  , 194
  866465  , 15  , 194
  866857  , 15  , 194
  867249  , 15  , 194
  867640  , 15  , 194
  868031  , 15  , 194
  868422  , 15  , 194
  868813  , 15  , 194
  869204  , 15  , 194
  869596  , 15  , 194
  869987  , 15  , 194
  870379  , 15  , 194
  870770  , 15  , 194
  871161  , 15  , 194
